"id_net";"sector"
"867";"INDUSTRIA/ARTIGIANATO"
"868";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"869";"INDUSTRIA/ARTIGIANATO"
"870";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"871";"INDUSTRIA/ARTIGIANATO"
"872";"SERVIZI"
"873";"INDUSTRIA/ARTIGIANATO"
"874";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"875";"INDUSTRIA/ARTIGIANATO"
"877";"SERVIZI"
"878";"INDUSTRIA/ARTIGIANATO"
"879";"INDUSTRIA/ARTIGIANATO"
"880";"COMMERCIO"
"881";"SERVIZI"
"882";"INDUSTRIA/ARTIGIANATO"
"883";"INDUSTRIA/ARTIGIANATO"
"884";"SERVIZI"
"885";"COMMERCIO"
"886";"COMMERCIO"
"887";"SERVIZI"
"888";"INDUSTRIA/ARTIGIANATO"
"890";"INDUSTRIA/ARTIGIANATO"
"891";"SERVIZI"
"893";"INDUSTRIA/ARTIGIANATO"
"894";"COMMERCIO"
"895";"SERVIZI"
"896";"INDUSTRIA/ARTIGIANATO"
"897";"SERVIZI"
"898";"SERVIZI"
"900";"INDUSTRIA/ARTIGIANATO"
"901";"SERVIZI"
"903";"INDUSTRIA/ARTIGIANATO"
"904";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"906";"INDUSTRIA/ARTIGIANATO"
"907";"INDUSTRIA/ARTIGIANATO"
"908";"INDUSTRIA/ARTIGIANATO"
"909";"COMMERCIO-INDUSTRIA/ARTIGIANATO-SERVIZI"
"910";"SERVIZI"
"911";"INDUSTRIA/ARTIGIANATO"
"912";"SERVIZI"
"913";"SERVIZI"
"915";"INDUSTRIA/ARTIGIANATO"
"916";"INDUSTRIA/ARTIGIANATO"
"917";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"918";"SERVIZI"
"919";"SERVIZI"
"920";"AGRICOLTURA/PESCA"
"922";"SERVIZI"
"923";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"924";"INDUSTRIA/ARTIGIANATO"
"925";"INDUSTRIA/ARTIGIANATO"
"926";"SERVIZI"
"927";"SERVIZI"
"928";"SERVIZI"
"929";"INDUSTRIA/ARTIGIANATO"
"930";"INDUSTRIA/ARTIGIANATO"
"932";"INDUSTRIA/ARTIGIANATO"
"933";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"934";"INDUSTRIA/ARTIGIANATO"
"935";"INDUSTRIA/ARTIGIANATO"
"937";"SERVIZI"
"938";"SERVIZI"
"939";"INDUSTRIA/ARTIGIANATO"
"940";"INDUSTRIA/ARTIGIANATO"
"942";"INDUSTRIA/ARTIGIANATO"
"943";"INDUSTRIA/ARTIGIANATO"
"945";"INDUSTRIA/ARTIGIANATO"
"946";"SERVIZI"
"947";"SERVIZI"
"948";"INDUSTRIA/ARTIGIANATO"
"949";"COMMERCIO-INDUSTRIA/ARTIGIANATO-SERVIZI"
"950";"COMMERCIO-INDUSTRIA/ARTIGIANATO-SERVIZI"
"951";"INDUSTRIA/ARTIGIANATO"
"952";"INDUSTRIA/ARTIGIANATO"
"953";"COMMERCIO"
"954";"INDUSTRIA/ARTIGIANATO"
"955";"INDUSTRIA/ARTIGIANATO"
"957";"SERVIZI"
"959";"INDUSTRIA/ARTIGIANATO"
"960";"INDUSTRIA/ARTIGIANATO"
"961";"INDUSTRIA/ARTIGIANATO"
"964";"SERVIZI"
"965";"SERVIZI"
"966";"SERVIZI"
"969";"INDUSTRIA/ARTIGIANATO"
"970";"SERVIZI"
"973";"INDUSTRIA/ARTIGIANATO"
"974";"SERVIZI"
"975";"INDUSTRIA/ARTIGIANATO"
"976";"INDUSTRIA/ARTIGIANATO"
"977";"INDUSTRIA/ARTIGIANATO"
"978";"INDUSTRIA/ARTIGIANATO"
"981";"SERVIZI"
"982";"INDUSTRIA/ARTIGIANATO"
"983";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"985";"SERVIZI"
"986";"SERVIZI"
"988";"INDUSTRIA/ARTIGIANATO"
"989";"INDUSTRIA/ARTIGIANATO"
"990";"INDUSTRIA/ARTIGIANATO"
"991";"INDUSTRIA/ARTIGIANATO"
"992";"INDUSTRIA/ARTIGIANATO"
"993";"SERVIZI"
"994";"INDUSTRIA/ARTIGIANATO"
"995";"INDUSTRIA/ARTIGIANATO"
"996";"SERVIZI"
"997";"ALTRO SETTORE-SERVIZI"
"998";"SERVIZI"
"999";"SERVIZI"
"1001";"SERVIZI"
"1002";"INDUSTRIA/ARTIGIANATO"
"1003";"INDUSTRIA/ARTIGIANATO"
"1005";"INDUSTRIA/ARTIGIANATO"
"1006";"INDUSTRIA/ARTIGIANATO"
"1007";"TURISMO"
"1008";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"1009";"COMMERCIO"
"1010";"ALTRO SETTORE"
"1012";"COMMERCIO-SERVIZI"
"1013";"INDUSTRIA/ARTIGIANATO"
"1014";"INDUSTRIA/ARTIGIANATO"
"1015";"SERVIZI"
"1016";"SERVIZI"
"1018";"INDUSTRIA/ARTIGIANATO"
"1019";"INDUSTRIA/ARTIGIANATO"
"1020";"INDUSTRIA/ARTIGIANATO"
"1021";"INDUSTRIA/ARTIGIANATO"
"1022";"SERVIZI"
"1025";"AGRICOLTURA/PESCA-SERVIZI"
"1026";"SERVIZI"
"1027";"SERVIZI"
"1028";"SERVIZI"
"1029";"SERVIZI"
"1030";"INDUSTRIA/ARTIGIANATO"
"1031";"SERVIZI"
"1032";"INDUSTRIA/ARTIGIANATO"
"1033";"SERVIZI"
"1034";"INDUSTRIA/ARTIGIANATO"
"1035";"SERVIZI"
"1037";"SERVIZI"
"1038";"SERVIZI"
"1039";"INDUSTRIA/ARTIGIANATO"
"1040";"SERVIZI"
"1043";"INDUSTRIA/ARTIGIANATO"
"1045";"SERVIZI"
"1047";"INDUSTRIA/ARTIGIANATO"
"1048";"INDUSTRIA/ARTIGIANATO"
"1049";"INDUSTRIA/ARTIGIANATO"
"1051";"SERVIZI"
"1054";"SERVIZI"
"1055";"SERVIZI"
"1057";"SERVIZI"
"1058";"INDUSTRIA/ARTIGIANATO"
"1060";"SERVIZI"
"1061";"SERVIZI"
"1062";"COMMERCIO"
"1063";"INDUSTRIA/ARTIGIANATO"
"1064";"SERVIZI"
"1066";"SERVIZI"
"1068";"SERVIZI"
"1069";"SERVIZI"
"1070";"INDUSTRIA/ARTIGIANATO"
"1071";"ALTRO SETTORE-COMMERCIO-SERVIZI"
"1072";"COMMERCIO"
"1073";"ALTRO SETTORE-SERVIZI"
"1074";"SERVIZI"
"1076";"SERVIZI"
"1078";"SERVIZI"
"1079";"INDUSTRIA/ARTIGIANATO"
"1082";"INDUSTRIA/ARTIGIANATO"
"1084";"SERVIZI"
"1085";"SERVIZI"
"1087";"SERVIZI"
"1088";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"1089";"INDUSTRIA/ARTIGIANATO"
"1090";"SERVIZI"
"1091";"AGRICOLTURA/PESCA"
"1092";"SERVIZI"
"1093";"INDUSTRIA/ARTIGIANATO"
"1094";"SERVIZI"
"1095";"SERVIZI"
"1096";"SERVIZI"
"1097";"INDUSTRIA/ARTIGIANATO"
"1098";"SERVIZI"
"1099";"SERVIZI"
"1100";"TURISMO"
"1101";"SERVIZI"
"1102";"SERVIZI"
"1103";"SERVIZI"
"1105";"INDUSTRIA/ARTIGIANATO"
"1106";"SERVIZI"
"1108";"INDUSTRIA/ARTIGIANATO"
"1109";"SERVIZI-TURISMO"
"1110";"TURISMO"
"1111";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1112";"SERVIZI"
"1113";"INDUSTRIA/ARTIGIANATO"
"1115";"SERVIZI"
"1116";"INDUSTRIA/ARTIGIANATO"
"1117";"INDUSTRIA/ARTIGIANATO"
"1119";"INDUSTRIA/ARTIGIANATO"
"1120";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"1121";"TURISMO"
"1122";"SERVIZI"
"1123";"COMMERCIO"
"1124";"SERVIZI"
"1125";"SERVIZI"
"1126";"INDUSTRIA/ARTIGIANATO"
"1127";"INDUSTRIA/ARTIGIANATO"
"1128";"INDUSTRIA/ARTIGIANATO"
"1129";"COMMERCIO"
"1131";"INDUSTRIA/ARTIGIANATO"
"1133";"SERVIZI"
"1134";"SERVIZI"
"1136";"AGRICOLTURA/PESCA"
"1137";"INDUSTRIA/ARTIGIANATO"
"1138";"TURISMO"
"1140";"INDUSTRIA/ARTIGIANATO"
"1142";"SERVIZI"
"1143";"INDUSTRIA/ARTIGIANATO"
"1145";"AGRICOLTURA/PESCA"
"1146";"SERVIZI"
"1147";"SERVIZI"
"1149";"INDUSTRIA/ARTIGIANATO"
"1150";"TURISMO"
"1152";"INDUSTRIA/ARTIGIANATO"
"1153";"INDUSTRIA/ARTIGIANATO"
"1154";"INDUSTRIA/ARTIGIANATO"
"1155";"SERVIZI"
"1156";"INDUSTRIA/ARTIGIANATO"
"1158";"ALTRO SETTORE-INDUSTRIA/ARTIGIANATO"
"1159";"SERVIZI"
"1161";"SERVIZI"
"1162";"AGRICOLTURA/PESCA"
"1163";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1164";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1166";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1169";"SERVIZI"
"1170";"INDUSTRIA/ARTIGIANATO"
"1171";"INDUSTRIA/ARTIGIANATO"
"1172";"COMMERCIO-INDUSTRIA/ARTIGIANATO-SERVIZI"
"1173";"SERVIZI"
"1174";"SERVIZI"
"1175";"TURISMO"
"1176";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"1178";"SERVIZI"
"1179";"INDUSTRIA/ARTIGIANATO"
"1180";"SERVIZI"
"1181";"INDUSTRIA/ARTIGIANATO"
"1183";"INDUSTRIA/ARTIGIANATO"
"1184";"SERVIZI"
"1185";"SERVIZI"
"1186";"INDUSTRIA/ARTIGIANATO"
"1188";"TURISMO"
"1189";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"1190";"SERVIZI"
"1192";"COMMERCIO"
"1194";"INDUSTRIA/ARTIGIANATO"
"1196";"SERVIZI"
"1197";"SERVIZI"
"1198";"INDUSTRIA/ARTIGIANATO"
"1199";"SERVIZI"
"1200";"COMMERCIO-INDUSTRIA/ARTIGIANATO-SERVIZI"
"1201";"INDUSTRIA/ARTIGIANATO"
"1202";"COMMERCIO"
"1203";"COMMERCIO"
"1204";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1205";"SERVIZI"
"1207";"INDUSTRIA/ARTIGIANATO"
"1209";"INDUSTRIA/ARTIGIANATO"
"1211";"SERVIZI"
"1212";"INDUSTRIA/ARTIGIANATO"
"1213";"SERVIZI"
"1214";"SERVIZI"
"1216";"INDUSTRIA/ARTIGIANATO"
"1217";"SERVIZI"
"1218";"TURISMO"
"1219";"INDUSTRIA/ARTIGIANATO"
"1221";"INDUSTRIA/ARTIGIANATO"
"1222";"SERVIZI"
"1223";"SERVIZI"
"1224";"TURISMO"
"1225";"TURISMO"
"1226";"ALTRO SETTORE"
"1227";"TURISMO"
"1228";"SERVIZI"
"1229";"COMMERCIO"
"1231";"INDUSTRIA/ARTIGIANATO"
"1233";"TURISMO"
"1234";"SERVIZI"
"1235";"SERVIZI"
"1236";"INDUSTRIA/ARTIGIANATO"
"1237";"SERVIZI"
"1238";"COMMERCIO"
"1241";"SERVIZI"
"1242";"INDUSTRIA/ARTIGIANATO"
"1243";"INDUSTRIA/ARTIGIANATO"
"1244";"INDUSTRIA/ARTIGIANATO"
"1246";"INDUSTRIA/ARTIGIANATO"
"1248";"AGRICOLTURA/PESCA"
"1249";"INDUSTRIA/ARTIGIANATO"
"1250";"INDUSTRIA/ARTIGIANATO"
"1251";"INDUSTRIA/ARTIGIANATO"
"1255";"INDUSTRIA/ARTIGIANATO"
"1256";"COMMERCIO"
"1257";"INDUSTRIA/ARTIGIANATO"
"1258";"TURISMO"
"1260";"ALTRO SETTORE-COMMERCIO-SERVIZI"
"1261";"INDUSTRIA/ARTIGIANATO"
"1263";"COMMERCIO"
"1264";"SERVIZI"
"1265";"INDUSTRIA/ARTIGIANATO"
"1267";"INDUSTRIA/ARTIGIANATO"
"1270";"SERVIZI"
"1271";"SERVIZI"
"1272";"TURISMO"
"1273";"SERVIZI"
"1274";"SERVIZI"
"1275";"INDUSTRIA/ARTIGIANATO"
"1277";"TURISMO"
"1278";"ALTRO SETTORE-SERVIZI"
"1279";"SERVIZI"
"1280";"SERVIZI"
"1281";"INDUSTRIA/ARTIGIANATO"
"1282";"INDUSTRIA/ARTIGIANATO"
"1283";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1284";"INDUSTRIA/ARTIGIANATO"
"1285";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"1286";"INDUSTRIA/ARTIGIANATO"
"1288";"INDUSTRIA/ARTIGIANATO"
"1291";"INDUSTRIA/ARTIGIANATO"
"1292";"SERVIZI"
"1293";"INDUSTRIA/ARTIGIANATO"
"1294";"SERVIZI"
"1295";"SERVIZI"
"1296";"INDUSTRIA/ARTIGIANATO"
"1298";"SERVIZI"
"1299";"SERVIZI"
"1302";"SERVIZI"
"1303";"INDUSTRIA/ARTIGIANATO"
"1304";"SERVIZI"
"1305";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1306";"INDUSTRIA/ARTIGIANATO"
"1308";"SERVIZI"
"1309";"SERVIZI"
"1313";"SERVIZI"
"1314";"SERVIZI"
"1315";"SERVIZI"
"1317";"SERVIZI"
"1318";"SERVIZI"
"1319";"AGRICOLTURA/PESCA"
"1321";"SERVIZI"
"1323";"INDUSTRIA/ARTIGIANATO"
"1324";"INDUSTRIA/ARTIGIANATO"
"1325";"SERVIZI"
"1326";"COMMERCIO-INDUSTRIA/ARTIGIANATO-SERVIZI"
"1328";"INDUSTRIA/ARTIGIANATO"
"1331";"SERVIZI"
"1334";"SERVIZI"
"1335";"SERVIZI"
"1336";"SERVIZI"
"1337";"INDUSTRIA/ARTIGIANATO"
"1339";"COMMERCIO"
"1341";"INDUSTRIA/ARTIGIANATO"
"1343";"INDUSTRIA/ARTIGIANATO"
"1345";"SERVIZI"
"1347";"SERVIZI"
"1348";"SERVIZI"
"1349";"COMMERCIO"
"1350";"INDUSTRIA/ARTIGIANATO"
"1351";"INDUSTRIA/ARTIGIANATO"
"1352";"INDUSTRIA/ARTIGIANATO"
"1353";"TURISMO"
"1355";"INDUSTRIA/ARTIGIANATO"
"1356";"SERVIZI"
"1358";"SERVIZI"
"1361";"SERVIZI"
"1363";"AGRICOLTURA/PESCA"
"1365";"AGRICOLTURA/PESCA"
"1367";"COMMERCIO"
"1368";"SERVIZI"
"1369";"SERVIZI"
"1370";"INDUSTRIA/ARTIGIANATO"
"1371";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1372";"SERVIZI"
"1373";"INDUSTRIA/ARTIGIANATO"
"1374";"SERVIZI"
"1376";"SERVIZI"
"1377";"SERVIZI"
"1378";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1379";"SERVIZI"
"1381";"INDUSTRIA/ARTIGIANATO"
"1383";"AGRICOLTURA/PESCA"
"1385";"AGRICOLTURA/PESCA"
"1386";"INDUSTRIA/ARTIGIANATO"
"1387";"INDUSTRIA/ARTIGIANATO"
"1389";"SERVIZI"
"1390";"SERVIZI"
"1391";"INDUSTRIA/ARTIGIANATO"
"1392";"SERVIZI"
"1393";"INDUSTRIA/ARTIGIANATO"
"1395";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1396";"ALTRO SETTORE-COMMERCIO-INDUSTRIA/ARTIGIANATO"
"1397";"INDUSTRIA/ARTIGIANATO"
"1398";"TURISMO"
"1399";"SERVIZI"
"1400";"INDUSTRIA/ARTIGIANATO"
"1401";"SERVIZI"
"1405";"INDUSTRIA/ARTIGIANATO"
"1406";"SERVIZI"
"1407";"AGRICOLTURA/PESCA"
"1408";"INDUSTRIA/ARTIGIANATO"
"1409";"SERVIZI"
"1410";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1414";"SERVIZI"
"1415";"SERVIZI"
"1416";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1417";"INDUSTRIA/ARTIGIANATO"
"1418";"TURISMO"
"1419";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1420";"INDUSTRIA/ARTIGIANATO"
"1421";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1423";"INDUSTRIA/ARTIGIANATO"
"1424";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1426";"AGRICOLTURA/PESCA"
"1427";"INDUSTRIA/ARTIGIANATO"
"1429";"INDUSTRIA/ARTIGIANATO"
"1430";"INDUSTRIA/ARTIGIANATO"
"1436";"SERVIZI"
"1438";"SERVIZI"
"1439";"INDUSTRIA/ARTIGIANATO"
"1440";"INDUSTRIA/ARTIGIANATO"
"1441";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1442";"SERVIZI"
"1444";"INDUSTRIA/ARTIGIANATO"
"1446";"INDUSTRIA/ARTIGIANATO"
"1447";"SERVIZI"
"1448";"INDUSTRIA/ARTIGIANATO"
"1452";"INDUSTRIA/ARTIGIANATO"
"1453";"INDUSTRIA/ARTIGIANATO"
"1454";"INDUSTRIA/ARTIGIANATO"
"1455";"INDUSTRIA/ARTIGIANATO"
"1456";"INDUSTRIA/ARTIGIANATO"
"1457";"SERVIZI"
"1458";"INDUSTRIA/ARTIGIANATO"
"1460";"INDUSTRIA/ARTIGIANATO"
"1461";"INDUSTRIA/ARTIGIANATO"
"1462";"SERVIZI"
"1464";"INDUSTRIA/ARTIGIANATO"
"1466";"INDUSTRIA/ARTIGIANATO"
"1467";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1468";"INDUSTRIA/ARTIGIANATO"
"1470";"SERVIZI"
"1471";"AGRICOLTURA/PESCA"
"1472";"INDUSTRIA/ARTIGIANATO"
"1473";"INDUSTRIA/ARTIGIANATO"
"1474";"INDUSTRIA/ARTIGIANATO"
"1476";"TURISMO"
"1477";"COMMERCIO-SERVIZI"
"1478";"INDUSTRIA/ARTIGIANATO"
"1479";"SERVIZI"
"1482";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1485";"INDUSTRIA/ARTIGIANATO"
"1488";"SERVIZI"
"1489";"INDUSTRIA/ARTIGIANATO"
"1490";"INDUSTRIA/ARTIGIANATO"
"1492";"INDUSTRIA/ARTIGIANATO"
"1493";"SERVIZI"
"1495";"INDUSTRIA/ARTIGIANATO"
"1496";"SERVIZI"
"1499";"INDUSTRIA/ARTIGIANATO"
"1501";"SERVIZI"
"1502";"SERVIZI"
"1504";"SERVIZI"
"1505";"SERVIZI"
"1506";"SERVIZI"
"1508";"INDUSTRIA/ARTIGIANATO"
"1509";"AGRICOLTURA/PESCA-ALTRO SETTORE-INDUSTRIA/ARTIGIANATO"
"1510";"SERVIZI"
"1511";"INDUSTRIA/ARTIGIANATO"
"1512";"SERVIZI"
"1513";"SERVIZI"
"1514";"SERVIZI"
"1515";"SERVIZI"
"1516";"SERVIZI"
"1517";"INDUSTRIA/ARTIGIANATO"
"1518";"AGRICOLTURA/PESCA"
"1521";"INDUSTRIA/ARTIGIANATO"
"1523";"SERVIZI"
"1524";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO-SERVIZI"
"1525";"INDUSTRIA/ARTIGIANATO"
"1526";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"1527";"SERVIZI"
"1531";"INDUSTRIA/ARTIGIANATO"
"1532";"INDUSTRIA/ARTIGIANATO"
"1533";"INDUSTRIA/ARTIGIANATO"
"1534";"AGRICOLTURA/PESCA-COMMERCIO"
"1535";"AGRICOLTURA/PESCA-SERVIZI"
"1536";"INDUSTRIA/ARTIGIANATO"
"1537";"SERVIZI"
"1539";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"1541";"COMMERCIO-INDUSTRIA/ARTIGIANATO-SERVIZI"
"1542";"SERVIZI"
"1543";"INDUSTRIA/ARTIGIANATO"
"1546";"INDUSTRIA/ARTIGIANATO"
"1547";"INDUSTRIA/ARTIGIANATO"
"1548";"INDUSTRIA/ARTIGIANATO"
"1549";"INDUSTRIA/ARTIGIANATO"
"1553";"INDUSTRIA/ARTIGIANATO"
"1558";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1560";"SERVIZI"
"1562";"SERVIZI"
"1564";"SERVIZI"
"1566";"SERVIZI"
"1570";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1571";"SERVIZI"
"1572";"SERVIZI"
"1573";"INDUSTRIA/ARTIGIANATO"
"1574";"SERVIZI"
"1575";"INDUSTRIA/ARTIGIANATO"
"1576";"INDUSTRIA/ARTIGIANATO"
"1577";"SERVIZI"
"1578";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"1579";"SERVIZI"
"1580";"INDUSTRIA/ARTIGIANATO"
"1581";"INDUSTRIA/ARTIGIANATO"
"1582";"SERVIZI"
"1583";"INDUSTRIA/ARTIGIANATO"
"1584";"INDUSTRIA/ARTIGIANATO"
"1585";"INDUSTRIA/ARTIGIANATO"
"1587";"INDUSTRIA/ARTIGIANATO"
"1588";"INDUSTRIA/ARTIGIANATO"
"1589";"SERVIZI"
"1590";"INDUSTRIA/ARTIGIANATO"
"1591";"SERVIZI"
"1592";"INDUSTRIA/ARTIGIANATO"
"1593";"SERVIZI"
"1594";"INDUSTRIA/ARTIGIANATO"
"1595";"AGRICOLTURA/PESCA"
"1596";"INDUSTRIA/ARTIGIANATO"
"1597";"INDUSTRIA/ARTIGIANATO"
"1598";"INDUSTRIA/ARTIGIANATO"
"1599";"SERVIZI"
"1600";"SERVIZI"
"1601";"INDUSTRIA/ARTIGIANATO"
"1602";"SERVIZI"
"1603";"INDUSTRIA/ARTIGIANATO"
"1605";"INDUSTRIA/ARTIGIANATO"
"1606";"SERVIZI"
"1607";"INDUSTRIA/ARTIGIANATO"
"1608";"INDUSTRIA/ARTIGIANATO"
"1609";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"1611";"INDUSTRIA/ARTIGIANATO"
"1613";"INDUSTRIA/ARTIGIANATO"
"1615";"SERVIZI"
"1616";"SERVIZI"
"1617";"INDUSTRIA/ARTIGIANATO"
"1618";"INDUSTRIA/ARTIGIANATO"
"1619";"INDUSTRIA/ARTIGIANATO"
"1622";"INDUSTRIA/ARTIGIANATO"
"1624";"SERVIZI"
"1625";"SERVIZI"
"1626";"INDUSTRIA/ARTIGIANATO"
"1627";"INDUSTRIA/ARTIGIANATO"
"1628";"INDUSTRIA/ARTIGIANATO"
"1630";"SERVIZI"
"1632";"COMMERCIO-SERVIZI"
"1633";"SERVIZI"
"1634";"INDUSTRIA/ARTIGIANATO"
"1635";"SERVIZI"
"1636";"SERVIZI"
"1638";"SERVIZI"
"1639";"INDUSTRIA/ARTIGIANATO-SERVIZI-TURISMO"
"1640";"AGRICOLTURA/PESCA"
"1641";"INDUSTRIA/ARTIGIANATO"
"1642";"INDUSTRIA/ARTIGIANATO"
"1643";"INDUSTRIA/ARTIGIANATO"
"1644";"INDUSTRIA/ARTIGIANATO"
"1645";"INDUSTRIA/ARTIGIANATO"
"1646";"SERVIZI"
"1648";"INDUSTRIA/ARTIGIANATO"
"1651";"SERVIZI"
"1652";"AGRICOLTURA/PESCA"
"1653";"SERVIZI"
"1655";"INDUSTRIA/ARTIGIANATO"
"1656";"SERVIZI"
"1660";"SERVIZI-TURISMO"
"1662";"COMMERCIO"
"1664";"SERVIZI"
"1665";"INDUSTRIA/ARTIGIANATO"
"1666";"SERVIZI"
"1667";"SERVIZI"
"1668";"SERVIZI"
"1669";"INDUSTRIA/ARTIGIANATO"
"1670";"SERVIZI"
"1671";"SERVIZI"
"1672";"INDUSTRIA/ARTIGIANATO"
"1673";"INDUSTRIA/ARTIGIANATO"
"1674";"COMMERCIO"
"1676";"SERVIZI"
"1677";"SERVIZI"
"1678";"SERVIZI"
"1679";"SERVIZI"
"1680";"SERVIZI"
"1681";"SERVIZI"
"1682";"SERVIZI"
"1684";"INDUSTRIA/ARTIGIANATO"
"1685";"SERVIZI"
"1686";"INDUSTRIA/ARTIGIANATO"
"1687";"SERVIZI"
"1689";"COMMERCIO"
"1690";"COMMERCIO-INDUSTRIA/ARTIGIANATO-SERVIZI"
"1691";"TURISMO"
"1693";"SERVIZI"
"1694";"SERVIZI"
"1695";"INDUSTRIA/ARTIGIANATO"
"1697";"SERVIZI"
"1698";"INDUSTRIA/ARTIGIANATO"
"1699";"INDUSTRIA/ARTIGIANATO"
"1701";"ALTRO SETTORE-INDUSTRIA/ARTIGIANATO"
"1702";"SERVIZI"
"1703";"COMMERCIO"
"1704";"INDUSTRIA/ARTIGIANATO"
"1705";"SERVIZI"
"1706";"SERVIZI"
"1709";"AGRICOLTURA/PESCA-COMMERCIO"
"1711";"SERVIZI"
"1714";"INDUSTRIA/ARTIGIANATO"
"1715";"AGRICOLTURA/PESCA"
"1716";"SERVIZI"
"1718";"SERVIZI"
"1719";"SERVIZI"
"1720";"TURISMO"
"1723";"INDUSTRIA/ARTIGIANATO"
"1724";"SERVIZI"
"1725";"SERVIZI"
"1726";"COMMERCIO"
"1727";"AGRICOLTURA/PESCA"
"1729";"SERVIZI"
"1731";"SERVIZI"
"1732";"COMMERCIO"
"1734";"INDUSTRIA/ARTIGIANATO"
"1735";"SERVIZI"
"1736";"SERVIZI"
"1737";"AGRICOLTURA/PESCA"
"1741";"INDUSTRIA/ARTIGIANATO"
"1742";"SERVIZI"
"1743";"SERVIZI"
"1744";"INDUSTRIA/ARTIGIANATO"
"1745";"SERVIZI"
"1746";"INDUSTRIA/ARTIGIANATO"
"1748";"SERVIZI"
"1750";"INDUSTRIA/ARTIGIANATO"
"1751";"SERVIZI"
"1752";"SERVIZI"
"1753";"SERVIZI"
"1754";"COMMERCIO-SERVIZI"
"1755";"INDUSTRIA/ARTIGIANATO"
"1756";"COMMERCIO"
"1757";"SERVIZI"
"1758";"AGRICOLTURA/PESCA"
"1759";"SERVIZI"
"1760";"INDUSTRIA/ARTIGIANATO"
"1761";"COMMERCIO"
"1762";"AGRICOLTURA/PESCA"
"1764";"INDUSTRIA/ARTIGIANATO"
"1766";"AGRICOLTURA/PESCA"
"1767";"AGRICOLTURA/PESCA"
"1768";"AGRICOLTURA/PESCA"
"1770";"COMMERCIO"
"1773";"INDUSTRIA/ARTIGIANATO"
"1774";"SERVIZI"
"1775";"SERVIZI"
"1776";"SERVIZI"
"1777";"COMMERCIO"
"1778";"INDUSTRIA/ARTIGIANATO"
"1781";"INDUSTRIA/ARTIGIANATO"
"1783";"SERVIZI"
"1785";"INDUSTRIA/ARTIGIANATO"
"1786";"INDUSTRIA/ARTIGIANATO"
"1788";"SERVIZI"
"1789";"SERVIZI"
"1791";"INDUSTRIA/ARTIGIANATO"
"1792";"INDUSTRIA/ARTIGIANATO"
"1794";"SERVIZI"
"1795";"AGRICOLTURA/PESCA"
"1796";"TURISMO"
"1797";"TURISMO"
"1801";"INDUSTRIA/ARTIGIANATO"
"1803";"SERVIZI"
"1804";"INDUSTRIA/ARTIGIANATO"
"1805";"SERVIZI"
"1807";"SERVIZI"
"1810";"SERVIZI"
"1812";"SERVIZI"
"1813";"INDUSTRIA/ARTIGIANATO"
"1815";"SERVIZI"
"1818";"SERVIZI"
"1820";"INDUSTRIA/ARTIGIANATO"
"1821";"INDUSTRIA/ARTIGIANATO"
"1822";"INDUSTRIA/ARTIGIANATO"
"1823";"INDUSTRIA/ARTIGIANATO"
"1824";"AGRICOLTURA/PESCA"
"1826";"AGRICOLTURA/PESCA"
"1827";"INDUSTRIA/ARTIGIANATO"
